 Total Production Rate:
                2.253E+06  2.230E+06  1.716E+06  5.142E+05  2.290E+04  1.947E+04  3.049E+03  3.279E+02  4.512E+01  1.087E+01  1.179E+00  0.000E+00

 Phot Eng [eV]      Total    O_Total         O6         O7    S_Total         S8         S9        S10        S11        S12        S13        S14
    134.00      3.533E-01  3.412E-01  0.000E+00  3.412E-01  1.206E-02  1.206E-02  1.235E-07  1.921E-08  1.476E-12  9.326E-20  4.390E-07  0.000E+00
    135.00      4.225E-01  4.074E-01  0.000E+00  4.074E-01  1.505E-02  1.505E-02  1.647E-07  2.349E-08  2.046E-12  1.393E-19  5.207E-07  0.000E+00
    136.00      5.040E-01  4.853E-01  0.000E+00  4.853E-01  1.874E-02  1.874E-02  2.193E-07  2.868E-08  2.829E-12  2.076E-19  6.162E-07  0.000E+00
    137.00      5.999E-01  5.766E-01  0.000E+00  5.766E-01  2.327E-02  2.327E-02  2.911E-07  3.498E-08  3.902E-12  3.086E-19  7.277E-07  0.000E+00
    138.00      7.122E-01  6.834E-01  0.000E+00  6.834E-01  2.882E-02  2.882E-02  3.856E-07  4.259E-08  5.370E-12  4.702E-19  8.575E-07  0.000E+00
    139.00      8.436E-01  8.079E-01  0.000E+00  8.079E-01  3.561E-02  3.561E-02  5.097E-07  5.180E-08  7.373E-12  7.108E-19  1.008E-06  0.000E+00
    140.00      9.967E-01  9.528E-01  0.000E+00  9.528E-01  4.389E-02  4.389E-02  6.720E-07  6.293E-08  1.010E-11  1.051E-18  1.183E-06  0.000E+00
    141.00      1.175E+00  1.121E+00  0.000E+00  1.121E+00  5.397E-02  5.397E-02  8.839E-07  7.635E-08  1.380E-11  1.551E-18  1.385E-06  0.000E+00
    142.00      1.382E+00  1.315E+00  0.000E+00  1.315E+00  6.620E-02  6.619E-02  1.160E-06  9.253E-08  1.880E-11  2.283E-18  1.619E-06  0.000E+00
    143.00      1.621E+00  1.540E+00  0.000E+00  1.540E+00  8.099E-02  8.099E-02  1.519E-06  1.120E-07  2.557E-11  3.352E-18  1.888E-06  0.000E+00
    144.00      1.897E+00  1.798E+00  0.000E+00  1.798E+00  9.886E-02  9.885E-02  1.984E-06  1.355E-07  3.468E-11  4.911E-18  2.197E-06  0.000E+00
    145.00      2.215E+00  2.094E+00  0.000E+00  2.094E+00  1.204E-01  1.204E-01  2.585E-06  1.636E-07  4.694E-11  7.177E-18  2.552E-06  0.000E+00
    146.00      2.580E+00  2.434E+00  0.000E+00  2.434E+00  1.462E-01  1.462E-01  3.361E-06  1.975E-07  6.336E-11  1.046E-17  2.958E-06  0.000E+00
    147.00      2.998E+00  2.821E+00  0.000E+00  2.821E+00  1.771E-01  1.771E-01  4.359E-06  2.381E-07  8.533E-11  1.524E-17  3.422E-06  0.000E+00
    148.00      3.475E+00  3.261E+00  0.000E+00  3.261E+00  2.140E-01  2.140E-01  5.641E-06  2.869E-07  1.146E-10  2.212E-17  3.951E-06  0.000E+00
    149.00      4.019E+00  3.761E+00  0.000E+00  3.761E+00  2.581E-01  2.580E-01  7.284E-06  3.453E-07  1.537E-10  3.202E-17  4.553E-06  0.000E+00
    150.00      4.638E+00  4.327E+00  0.000E+00  4.327E+00  3.103E-01  3.103E-01  9.383E-06  4.153E-07  2.054E-10  4.628E-17  5.236E-06  0.000E+00
    151.00      5.338E+00  4.966E+00  0.000E+00  4.966E+00  3.723E-01  3.723E-01  1.206E-05  4.991E-07  2.740E-10  6.670E-17  6.010E-06  0.000E+00
    152.00      6.131E+00  5.685E+00  0.000E+00  5.685E+00  4.456E-01  4.456E-01  1.546E-05  5.994E-07  3.646E-10  9.593E-17  6.887E-06  0.000E+00
    153.00      7.024E+00  6.492E+00  0.000E+00  6.492E+00  5.319E-01  5.319E-01  1.978E-05  7.192E-07  4.840E-10  1.376E-16  7.876E-06  0.000E+00
    154.00      8.029E+00  7.395E+00  0.000E+00  7.395E+00  6.335E-01  6.335E-01  2.525E-05  8.625E-07  6.409E-10  1.971E-16  8.991E-06  0.000E+00
    155.00      9.156E+00  8.403E+00  0.000E+00  8.403E+00  7.526E-01  7.525E-01  3.216E-05  1.034E-06  8.466E-10  2.815E-16  1.024E-05  0.000E+00
    156.00      1.042E+01  9.525E+00  0.000E+00  9.525E+00  8.918E-01  8.918E-01  4.086E-05  1.238E-06  1.116E-09  4.011E-16  1.165E-05  0.000E+00
    157.00      1.182E+01  1.077E+01  0.000E+00  1.077E+01  1.054E+00  1.054E+00  5.180E-05  1.482E-06  1.467E-09  5.704E-16  1.323E-05  0.000E+00
    158.00      1.339E+01  1.215E+01  0.000E+00  1.215E+01  1.243E+00  1.243E+00  6.552E-05  1.773E-06  1.923E-09  8.093E-16  1.499E-05  0.000E+00
    159.00      1.513E+01  1.367E+01  0.000E+00  1.367E+01  1.463E+00  1.462E+00  8.269E-05  2.120E-06  2.516E-09  1.146E-15  1.696E-05  0.000E+00
    160.00      1.706E+01  1.534E+01  0.000E+00  1.534E+01  1.716E+00  1.716E+00  1.041E-04  2.533E-06  3.283E-09  1.619E-15  1.916E-05  0.000E+00
    161.00      1.918E+01  1.717E+01  0.000E+00  1.717E+01  2.009E+00  2.009E+00  1.308E-04  3.026E-06  4.275E-09  2.281E-15  2.160E-05  0.000E+00
    162.00      2.153E+01  1.918E+01  0.000E+00  1.918E+01  2.346E+00  2.346E+00  1.640E-04  3.613E-06  5.551E-09  3.209E-15  2.431E-05  0.000E+00
    163.00      2.410E+01  2.137E+01  0.000E+00  2.137E+01  2.733E+00  2.733E+00  2.051E-04  4.311E-06  7.192E-09  4.503E-15  2.732E-05  0.000E+00
    164.00      2.692E+01  2.374E+01  0.000E+00  2.374E+01  3.176E+00  3.175E+00  2.560E-04  5.142E-06  9.295E-09  6.307E-15  3.065E-05  0.000E+00
    165.00      3.000E+01  2.632E+01  0.000E+00  2.632E+01  3.681E+00  3.681E+00  3.188E-04  6.131E-06  1.198E-08  8.814E-15  3.432E-05  0.000E+00
    166.00      3.336E+01  2.910E+01  0.000E+00  2.910E+01  4.257E+00  4.256E+00  3.961E-04  7.307E-06  1.541E-08  1.229E-14  3.838E-05  0.000E+00
    167.00      3.701E+01  3.210E+01  0.000E+00  3.210E+01  4.910E+00  4.910E+00  4.911E-04  8.705E-06  1.977E-08  1.710E-14  4.284E-05  0.000E+00
    168.00      4.097E+01  3.532E+01  0.000E+00  3.532E+01  5.650E+00  5.650E+00  6.075E-04  1.037E-05  2.531E-08  2.375E-14  4.774E-05  0.000E+00
    169.00      4.526E+01  3.877E+01  0.000E+00  3.877E+01  6.486E+00  6.485E+00  7.499E-04  1.234E-05  3.231E-08  3.292E-14  5.312E-05  0.000E+00
    170.00      4.988E+01  4.245E+01  0.000E+00  4.245E+01  7.427E+00  7.426E+00  9.237E-04  1.469E-05  4.115E-08  4.553E-14  5.901E-05  0.000E+00
    171.00      5.484E+01  4.636E+01  0.000E+00  4.636E+01  8.484E+00  8.483E+00  1.135E-03  1.747E-05  5.228E-08  6.284E-14  6.544E-05  0.000E+00
    172.00      6.018E+01  5.051E+01  0.000E+00  5.051E+01  9.667E+00  9.666E+00  1.392E-03  2.077E-05  6.626E-08  8.656E-14  7.246E-05  0.000E+00
    173.00      6.588E+01  5.489E+01  0.000E+00  5.489E+01  1.099E+01  1.099E+01  1.704E-03  2.470E-05  8.378E-08  1.190E-13  8.011E-05  0.000E+00
    174.00      7.197E+01  5.951E+01  0.000E+00  5.951E+01  1.246E+01  1.246E+01  2.081E-03  2.935E-05  1.057E-07  1.633E-13  8.843E-05  0.000E+00
    175.00      7.845E+01  6.435E+01  0.000E+00  6.435E+01  1.410E+01  1.409E+01  2.535E-03  3.487E-05  1.329E-07  2.236E-13  9.745E-05  0.000E+00
    176.00      8.532E+01  6.942E+01  0.000E+00  6.942E+01  1.591E+01  1.590E+01  3.083E-03  4.141E-05  1.668E-07  3.056E-13  1.072E-04  0.000E+00
    177.00      9.260E+01  7.470E+01  0.000E+00  7.470E+01  1.790E+01  1.790E+01  3.740E-03  4.916E-05  2.089E-07  4.168E-13  1.178E-04  0.000E+00
    178.00      1.003E+02  8.018E+01  0.000E+00  8.018E+01  2.010E+01  2.010E+01  4.529E-03  5.835E-05  2.609E-07  5.675E-13  1.292E-04  0.000E+00
    179.00      1.084E+02  8.585E+01  0.000E+00  8.585E+01  2.252E+01  2.251E+01  5.472E-03  6.923E-05  3.250E-07  7.711E-13  1.415E-04  0.000E+00
    180.00      1.169E+02  9.170E+01  0.000E+00  9.170E+01  2.517E+01  2.516E+01  6.598E-03  8.211E-05  4.039E-07  1.046E-12  1.547E-04  0.000E+00
    181.00      1.258E+02  9.770E+01  0.000E+00  9.770E+01  2.805E+01  2.804E+01  7.939E-03  9.736E-05  5.008E-07  1.416E-12  1.688E-04  0.000E+00
    182.00      1.350E+02  1.038E+02  0.000E+00  1.038E+02  3.120E+01  3.119E+01  9.533E-03  1.154E-04  6.193E-07  1.914E-12  1.840E-04  0.000E+00
    183.00      1.447E+02  1.101E+02  0.000E+00  1.101E+02  3.461E+01  3.459E+01  1.142E-02  1.367E-04  7.640E-07  2.581E-12  2.002E-04  0.000E+00
    184.00      1.547E+02  1.164E+02  0.000E+00  1.164E+02  3.829E+01  3.828E+01  1.366E-02  1.619E-04  9.403E-07  3.475E-12  2.175E-04  0.000E+00
    185.00      1.651E+02  1.228E+02  0.000E+00  1.228E+02  4.227E+01  4.226E+01  1.630E-02  1.917E-04  1.154E-06  4.671E-12  2.358E-04  0.000E+00
    186.00      1.758E+02  1.293E+02  0.000E+00  1.293E+02  4.655E+01  4.654E+01  1.941E-02  2.269E-04  1.414E-06  6.267E-12  2.554E-04  0.000E+00
    187.00      1.868E+02  1.357E+02  0.000E+00  1.357E+02  5.114E+01  5.112E+01  2.307E-02  2.683E-04  1.727E-06  8.394E-12  2.761E-04  0.000E+00
    188.00      1.981E+02  1.421E+02  0.000E+00  1.421E+02  5.605E+01  5.602E+01  2.737E-02  3.172E-04  2.104E-06  1.122E-11  2.979E-04  0.000E+00
    189.00      2.097E+02  1.484E+02  0.000E+00  1.484E+02  6.128E+01  6.124E+01  3.239E-02  3.749E-04  2.558E-06  1.498E-11  3.210E-04  0.000E+00
    190.00      2.215E+02  1.547E+02  0.000E+00  1.547E+02  6.683E+01  6.679E+01  3.827E-02  4.427E-04  3.102E-06  1.996E-11  3.453E-04  0.000E+00
    191.00      2.335E+02  1.608E+02  0.000E+00  1.608E+02  7.271E+01  7.266E+01  4.512E-02  5.225E-04  3.753E-06  2.655E-11  3.708E-04  0.000E+00
    192.00      2.456E+02  1.667E+02  0.000E+00  1.667E+02  7.891E+01  7.886E+01  5.309E-02  6.164E-04  4.529E-06  3.525E-11  3.976E-04  0.000E+00
    193.00      2.578E+02  1.724E+02  0.000E+00  1.724E+02  8.544E+01  8.538E+01  6.235E-02  7.266E-04  5.451E-06  4.672E-11  4.255E-04  0.000E+00
    194.00      2.701E+02  1.779E+02  0.000E+00  1.779E+02  9.229E+01  9.221E+01  7.308E-02  8.559E-04  6.546E-06  6.183E-11  4.547E-04  0.000E+00
    195.00      2.825E+02  1.830E+02  0.000E+00  1.830E+02  9.944E+01  9.935E+01  8.548E-02  1.008E-03  7.841E-06  8.169E-11  4.850E-04  0.000E+00
    196.00      2.948E+02  1.879E+02  0.000E+00  1.879E+02  1.069E+02  1.068E+02  9.980E-02  1.185E-03  9.369E-06  1.077E-10  5.165E-04  0.000E+00
    197.00      3.071E+02  1.924E+02  0.000E+00  1.924E+02  1.146E+02  1.145E+02  1.163E-01  1.393E-03  1.117E-05  1.419E-10  5.491E-04  0.000E+00
    198.00      3.192E+02  1.966E+02  0.000E+00  1.966E+02  1.226E+02  1.225E+02  1.352E-01  1.635E-03  1.328E-05  1.865E-10  5.828E-04  0.000E+00
    199.00      3.312E+02  2.003E+02  0.000E+00  2.003E+02  1.309E+02  1.307E+02  1.570E-01  1.918E-03  1.575E-05  2.447E-10  6.174E-04  0.000E+00
    200.00      3.430E+02  2.036E+02  0.000E+00  2.036E+02  1.393E+02  1.391E+02  1.818E-01  2.248E-03  1.864E-05  3.206E-10  6.530E-04  0.000E+00
    201.00      3.545E+02  2.065E+02  0.000E+00  2.065E+02  1.480E+02  1.477E+02  2.102E-01  2.631E-03  2.200E-05  4.194E-10  6.895E-04  0.000E+00
    202.00      3.656E+02  2.089E+02  0.000E+00  2.089E+02  1.568E+02  1.565E+02  2.426E-01  3.077E-03  2.590E-05  5.476E-10  7.267E-04  0.000E+00
    203.00      3.765E+02  2.108E+02  0.000E+00  2.108E+02  1.657E+02  1.654E+02  2.795E-01  3.595E-03  3.042E-05  7.139E-10  7.647E-04  0.000E+00
    204.00      3.869E+02  2.121E+02  0.000E+00  2.121E+02  1.748E+02  1.744E+02  3.213E-01  4.194E-03  3.564E-05  9.291E-10  8.033E-04  0.000E+00
    205.00      3.968E+02  2.130E+02  0.000E+00  2.130E+02  1.838E+02  1.835E+02  3.687E-01  4.888E-03  4.166E-05  1.207E-09  8.423E-04  0.000E+00
    206.00      4.063E+02  2.133E+02  0.000E+00  2.133E+02  1.930E+02  1.925E+02  4.222E-01  5.689E-03  4.857E-05  1.566E-09  8.818E-04  0.000E+00
    207.00      4.151E+02  2.131E+02  0.000E+00  2.131E+02  2.020E+02  2.016E+02  4.827E-01  6.613E-03  5.649E-05  2.027E-09  9.215E-04  0.000E+00
    208.00      4.234E+02  2.124E+02  0.000E+00  2.124E+02  2.111E+02  2.105E+02  5.507E-01  7.677E-03  6.554E-05  2.621E-09  9.614E-04  0.000E+00
    209.00      4.311E+02  2.111E+02  0.000E+00  2.111E+02  2.200E+02  2.193E+02  6.272E-01  8.900E-03  7.585E-05  3.382E-09  1.001E-03  0.000E+00
    210.00      4.381E+02  2.094E+02  0.000E+00  2.094E+02  2.287E+02  2.280E+02  7.130E-01  1.030E-02  8.758E-05  4.357E-09  1.041E-03  0.000E+00
    211.00      4.443E+02  2.071E+02  0.000E+00  2.071E+02  2.372E+02  2.364E+02  8.089E-01  1.191E-02  1.009E-04  5.603E-09  1.081E-03  0.000E+00
