 Total Production Rate:
                1.908E+06  1.898E+06  1.606E+06  2.916E+05  1.043E+04  9.225E+03  1.063E+03  1.215E+02  1.847E+01  2.361E+00  1.451E+00  0.000E+00

 Phot Eng [eV]      Total    O_Total         O6         O7    S_Total         S8         S9        S10        S11        S12        S13        S14
    100.00      8.159E-07  0.000E+00  0.000E+00  0.000E+00  8.159E-07  8.159E-07  2.236E-15  6.419E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    101.00      1.104E-06  0.000E+00  0.000E+00  0.000E+00  1.104E-06  1.104E-06  3.406E-15  1.013E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    102.00      1.491E-06  0.000E+00  0.000E+00  0.000E+00  1.491E-06  1.491E-06  5.175E-15  1.596E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    103.00      2.009E-06  0.000E+00  0.000E+00  0.000E+00  2.009E-06  2.009E-06  7.842E-15  2.507E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    104.00      2.699E-06  0.000E+00  0.000E+00  0.000E+00  2.699E-06  2.699E-06  1.186E-14  3.929E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    105.00      3.618E-06  0.000E+00  0.000E+00  0.000E+00  3.618E-06  3.618E-06  1.788E-14  6.142E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    106.00      4.838E-06  0.000E+00  0.000E+00  0.000E+00  4.838E-06  4.838E-06  2.689E-14  9.578E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    107.00      6.452E-06  0.000E+00  0.000E+00  0.000E+00  6.452E-06  6.452E-06  4.035E-14  1.490E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    108.00      8.585E-06  0.000E+00  0.000E+00  0.000E+00  8.585E-06  8.585E-06  6.041E-14  2.313E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    109.00      1.139E-05  0.000E+00  0.000E+00  0.000E+00  1.139E-05  1.139E-05  9.019E-14  3.581E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    110.00      1.509E-05  0.000E+00  0.000E+00  0.000E+00  1.509E-05  1.509E-05  1.343E-13  5.529E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
