 Total Production Rate:
                2.255E+06  2.233E+06  1.718E+06  5.143E+05  2.266E+04  1.923E+04  3.044E+03  3.292E+02  4.532E+01  1.091E+01  1.182E+00  0.000E+00

 Phot Eng [eV]      Total    O_Total         O6         O7    S_Total         S8         S9        S10        S11        S12        S13        S14
    120.00      2.096E-02  2.055E-02  0.000E+00  2.055E-02  4.130E-04  4.130E-04  1.688E-09  9.574E-10  1.189E-14  0.000E+00  3.167E-08  0.000E+00
    121.00      2.594E-02  2.541E-02  0.000E+00  2.541E-02  5.335E-04  5.334E-04  2.329E-09  1.199E-09  1.703E-14  0.000E+00  3.877E-08  0.000E+00
    122.00      3.202E-02  3.133E-02  0.000E+00  3.133E-02  6.874E-04  6.873E-04  3.205E-09  1.499E-09  2.435E-14  0.000E+00  4.735E-08  0.000E+00
    123.00      3.942E-02  3.854E-02  0.000E+00  3.854E-02  8.835E-04  8.834E-04  4.399E-09  1.871E-09  3.471E-14  0.000E+00  5.769E-08  0.000E+00
    124.00      4.842E-02  4.729E-02  0.000E+00  4.729E-02  1.133E-03  1.133E-03  6.024E-09  2.330E-09  4.938E-14  0.000E+00  7.013E-08  0.000E+00
    125.00      5.933E-02  5.788E-02  0.000E+00  5.788E-02  1.449E-03  1.449E-03  8.229E-09  2.896E-09  7.008E-14  0.000E+00  8.506E-08  0.000E+00
    126.00      7.252E-02  7.067E-02  0.000E+00  7.067E-02  1.848E-03  1.848E-03  1.122E-08  3.594E-09  9.922E-14  0.000E+00  1.029E-07  0.000E+00
    127.00      8.843E-02  8.608E-02  0.000E+00  8.608E-02  2.352E-03  2.352E-03  1.525E-08  4.452E-09  1.401E-13  0.000E+00  1.243E-07  0.000E+00
    128.00      1.076E-01  1.046E-01  0.000E+00  1.046E-01  2.987E-03  2.986E-03  2.068E-08  5.505E-09  1.975E-13  0.000E+00  1.497E-07  0.000E+00
    129.00      1.305E-01  1.267E-01  0.000E+00  1.267E-01  3.782E-03  3.782E-03  2.799E-08  6.795E-09  2.776E-13  1.214E-20  1.799E-07  0.000E+00
    130.00      1.580E-01  1.532E-01  0.000E+00  1.532E-01  4.778E-03  4.778E-03  3.779E-08  8.374E-09  3.894E-13  1.837E-20  2.158E-07  0.000E+00
    131.00      1.908E-01  1.848E-01  0.000E+00  1.848E-01  6.022E-03  6.021E-03  5.089E-08  1.030E-08  5.449E-13  2.772E-20  2.582E-07  0.000E+00
    132.00      2.298E-01  2.223E-01  0.000E+00  2.223E-01  7.570E-03  7.569E-03  6.837E-08  1.266E-08  7.606E-13  4.172E-20  3.082E-07  0.000E+00
    133.00      2.762E-01  2.667E-01  0.000E+00  2.667E-01  9.493E-03  9.492E-03  9.164E-08  1.552E-08  1.059E-12  6.263E-20  3.672E-07  0.000E+00
    134.00      3.312E-01  3.193E-01  0.000E+00  3.193E-01  1.187E-02  1.187E-02  1.225E-07  1.901E-08  1.472E-12  9.380E-20  4.364E-07  0.000E+00
    135.00      3.961E-01  3.812E-01  0.000E+00  3.812E-01  1.482E-02  1.482E-02  1.635E-07  2.325E-08  2.040E-12  1.401E-19  5.176E-07  0.000E+00
    136.00      4.725E-01  4.541E-01  0.000E+00  4.541E-01  1.845E-02  1.844E-02  2.176E-07  2.839E-08  2.820E-12  2.088E-19  6.126E-07  0.000E+00
    137.00      5.624E-01  5.395E-01  0.000E+00  5.395E-01  2.290E-02  2.290E-02  2.889E-07  3.463E-08  3.890E-12  3.104E-19  7.234E-07  0.000E+00
    138.00      6.678E-01  6.394E-01  0.000E+00  6.394E-01  2.837E-02  2.837E-02  3.827E-07  4.217E-08  5.354E-12  4.730E-19  8.525E-07  0.000E+00
    139.00      7.910E-01  7.560E-01  0.000E+00  7.560E-01  3.506E-02  3.505E-02  5.058E-07  5.129E-08  7.350E-12  7.149E-19  1.002E-06  0.000E+00
    140.00      9.348E-01  8.916E-01  0.000E+00  8.916E-01  4.321E-02  4.321E-02  6.669E-07  6.231E-08  1.007E-11  1.057E-18  1.176E-06  0.000E+00
    141.00      1.102E+00  1.049E+00  0.000E+00  1.049E+00  5.313E-02  5.313E-02  8.772E-07  7.561E-08  1.375E-11  1.560E-18  1.377E-06  0.000E+00
    142.00      1.296E+00  1.231E+00  0.000E+00  1.231E+00  6.516E-02  6.516E-02  1.151E-06  9.164E-08  1.875E-11  2.296E-18  1.610E-06  0.000E+00
    143.00      1.521E+00  1.441E+00  0.000E+00  1.441E+00  7.973E-02  7.973E-02  1.507E-06  1.109E-07  2.549E-11  3.372E-18  1.877E-06  0.000E+00
    144.00      1.780E+00  1.682E+00  0.000E+00  1.682E+00  9.731E-02  9.731E-02  1.969E-06  1.342E-07  3.458E-11  4.939E-18  2.185E-06  0.000E+00
    145.00      2.078E+00  1.960E+00  0.000E+00  1.960E+00  1.185E-01  1.185E-01  2.565E-06  1.621E-07  4.679E-11  7.219E-18  2.537E-06  0.000E+00
    146.00      2.421E+00  2.277E+00  0.000E+00  2.277E+00  1.439E-01  1.439E-01  3.335E-06  1.957E-07  6.317E-11  1.053E-17  2.941E-06  0.000E+00
    147.00      2.814E+00  2.639E+00  0.000E+00  2.639E+00  1.743E-01  1.743E-01  4.326E-06  2.359E-07  8.507E-11  1.533E-17  3.402E-06  0.000E+00
    148.00      3.262E+00  3.052E+00  0.000E+00  3.052E+00  2.107E-01  2.107E-01  5.599E-06  2.843E-07  1.143E-10  2.224E-17  3.928E-06  0.000E+00
    149.00      3.774E+00  3.520E+00  0.000E+00  3.520E+00  2.540E-01  2.540E-01  7.229E-06  3.422E-07  1.532E-10  3.221E-17  4.527E-06  0.000E+00
    150.00      4.355E+00  4.049E+00  0.000E+00  4.049E+00  3.055E-01  3.055E-01  9.312E-06  4.116E-07  2.048E-10  4.655E-17  5.207E-06  0.000E+00
    151.00      5.014E+00  4.647E+00  0.000E+00  4.647E+00  3.665E-01  3.665E-01  1.197E-05  4.947E-07  2.732E-10  6.709E-17  5.977E-06  0.000E+00
    152.00      5.759E+00  5.320E+00  0.000E+00  5.320E+00  4.386E-01  4.386E-01  1.535E-05  5.941E-07  3.635E-10  9.649E-17  6.848E-06  0.000E+00
