  220.311  1.126E+03
  220.903  1.127E+03
  223.218  1.131E+03
  228.225  1.141E+03
  228.888  1.142E+03
  233.701  1.150E+03
  254.243  2.656E+02
  255.301  2.659E+02
  256.340  2.662E+02
  257.442  2.665E+02
  260.652  2.674E+02
  318.186  2.254E+02
  318.377  2.254E+02
