                                SS           DS         SPEX         DPEX          Sum
 NEG         28631226            0            0            0            0     28631226
 SI          17899248     33026649      6781829     18018121      7899065     83624912
 DI            487177      6843436      3099695      4150079      3315229     17895616
 TI           1754010      3679050      1974624      3841482      2710517     13959683
 SC          36825566      8268730      1559897     10445670      4162533     61262396
 DC           1281307       776002       255859      1012039       342747      3667954
 DCAI         1366187       486532       171021       575211       230705      2829656
 TEX          9549759     23429064      4901701     13603748      6181410     57665682
 --------------------------------------------------------------------------------------
 Sum         97794480     76509463     18744626     51646350     24842206
 
                                SS           DS         SPEX         DPEX          Sum
 NEG            10.62         0.00         0.00         0.00         0.00        10.62
 SI              6.64        12.25         2.52         6.68         2.93        31.03
 DI              0.18         2.54         1.15         1.54         1.23         6.64
 TI              0.65         1.37         0.73         1.43         1.01         5.18
 SC             13.66         3.07         0.58         3.88         1.54        22.73
 DC              0.48         0.29         0.09         0.38         0.13         1.36
 DCAI            0.51         0.18         0.06         0.21         0.09         1.05
 TEX             3.54         8.69         1.82         5.05         2.29        21.39
 --------------------------------------------------------------------------------------
 Sum            36.28        28.39         6.95        19.16         9.22
