                                SS           DS         SPEX         DPEX          Sum
 NEG         21124661            0            0            0            0     21124661
 SI           1575915     16010962      1555747      4155576      1912619     25210819
 DI              2094      2221565       385611       558558       425613      3593441
 TI             20650       253658       118877       267205       220843       881233
 SC          11625818      2295094       336845      3305979      1489581     19053317
 DC            458694       142670        18263       247825        42705       910157
 DCAI           67149        36072         9423        48362        16883       177889
 TEX           437851     12860793      2183426      5482598      2867460     23832128
 --------------------------------------------------------------------------------------
 Sum         35312832     33820814      4608192     14066103      6975704
 
                                SS           DS         SPEX         DPEX          Sum
 NEG            22.29         0.00         0.00         0.00         0.00        22.29
 SI              1.66        16.89         1.64         4.38         2.02        26.60
 DI              0.00         2.34         0.41         0.59         0.45         3.79
 TI              0.02         0.27         0.13         0.28         0.23         0.93
 SC             12.27         2.42         0.36         3.49         1.57        20.10
 DC              0.48         0.15         0.02         0.26         0.05         0.96
 DCAI            0.07         0.04         0.01         0.05         0.02         0.19
 TEX             0.46        13.57         2.30         5.78         3.03        25.14
 --------------------------------------------------------------------------------------
 Sum            37.26        35.68         4.86        14.84         7.36
