  206.284  1.876E-06
  213.362  1.078E-07
  213.383  5.528E-08
  214.913  1.442E-10
  216.224  2.162E-06
  229.134  3.482E-05
  238.179  2.407E-04
  238.858  2.607E-04
  254.858  3.351E-03
  269.490  8.907E-02
  274.269  2.941E-02
  277.170  7.481E-02
  281.795  1.197E-02
  282.425  2.422E-01
  287.352  2.730E-01
  288.678  1.967E-01
  289.510  1.552E-02
  289.629  2.801E-02
  292.816  2.782E-02
  294.464  8.980E-06
  295.376  1.211E-01
  296.407  1.851E-01
  298.802  1.321E-01
  300.153  1.660E-07
  303.092  1.089E-02
  304.577  2.905E-02
  305.635  1.955E-02
  312.169  1.239E-01
  312.712  1.524E-02
  312.733  5.054E-03
  313.313  2.652E-02
  315.180  1.193E-02
  316.723  3.232E-02
  317.511  1.725E-01
  326.803  4.190E-03
  328.235  2.816E-02
  334.481  6.658E-05
  337.528  2.484E-02
  338.209  2.474E-02
  393.813  2.498E-02
  399.254  1.254E-02
