560.984		10.3676
568.474		3.11866
574.001		4.37678
663.94		0.0032977
665.616		1.36027
697.01		0.0010145
697.834		0.588438
712.266		4.86E-04
712.758		0.320427
720.503		3.01E-04
720.88		0.18583
725.743		0.110591
728.925		0.0825089
731.107		0.0562837
732.668		0.0434614
		
(eV)		# of photons/ion
