                                SS           DS         SPEX         DPEX          Sum
 SI          11426855     39399478     17975208     42748162      9326003    120875706
 DI          11614646      3528134      2892221      3561900      2082585     23679486
 TI            701610      9856324      7528646     10288189      6304515     34679284
 DCAI          153564       105143        59676       125275        56728       500386
 SC          62031444     30989643     12646324     45967889     10924591    162559891
 DC           3753063      7373319      3560093      9508282      4491967     28686724
 TEX          9129865     35721753     19414872     38757735     11130620    114154845
 -------------------------------------------------------------------------------------
 Sum         98811047    126973794     64077040    150957432     44317009    485136322
 
                                SS           DS         SPEX         DPEX          Sum
 SI              2.36         8.12         3.71         8.81         1.92        24.92
 DI              2.39         0.73         0.60         0.73         0.43         4.88
 TI              0.14         2.03         1.55         2.12         1.30         7.15
 DCAI            0.03         0.02         0.01         0.03         0.01         0.10
 SC             12.79         6.39         2.61         9.48         2.25        33.51
 DC              0.77         1.52         0.73         1.96         0.93         5.91
 TEX             1.88         7.36         4.00         7.99         2.29        23.53
 -------------------------------------------------------------------------------------
 Sum            20.37        26.17        13.21        31.12         9.13       100.00
