                                SS           DS         SPEX         DPEX          Sum
 NEG         28830704            0            0            0            0     28830704
 SI         180989923     45034120     10544640     31032551     12928956    280530190
 DI          16665380     13008445      6303593     10698931      7078766     53755115
 TI          10831297      8256833      4167935      8724864      5369155     37350084
 SC          51475803     10390486      2142101     12867508      5021513     81897411
 DC           1571317      1224955       498313      1478408       641899      5414892
 DCAI         3137997      1069166       367616      1206343       488852      6269974
 TEX         70109233     26559737      5782831     17128049      7404399    126984249
 --------------------------------------------------------------------------------------
 Sum        363611654    105543742     29807029     83136654     38933540
 
                                SS           DS         SPEX         DPEX          Sum
 NEG             4.64         0.00         0.00         0.00         0.00         4.64
 SI             29.14         7.25         1.70         5.00         2.08        45.17
 DI              2.68         2.09         1.01         1.72         1.14         8.66
 TI              1.74         1.33         0.67         1.40         0.86         6.01
 SC              8.29         1.67         0.34         2.07         0.81        13.19
 DC              0.25         0.20         0.08         0.24         0.10         0.87
 DCAI            0.51         0.17         0.06         0.19         0.08         1.01
 TEX            11.29         4.28         0.93         2.76         1.19        20.45
 --------------------------------------------------------------------------------------
 Sum            58.55        16.99         4.80        13.39         6.27
