  206.284  4.377E-04
  213.362  2.511E-05
  213.383  1.288E-05
  214.913  3.359E-08
  216.224  5.035E-04
  229.134  8.099E-03
  238.179  5.593E-02
  238.858  6.057E-02
  254.858  7.776E-01
  269.490  2.065E+01
  274.269  6.816E+00
  277.170  1.734E+01
  281.795  2.772E+00
  282.425  5.549E+01
  287.352  6.259E+01
  288.678  4.492E+01
  289.510  3.594E+00
  289.629  6.487E+00
  292.816  6.443E+00
  294.464  2.079E-03
  295.376  2.792E+01
  296.407  4.276E+01
  298.802  3.047E+01
  300.153  3.843E-05
  303.092  2.521E+00
  304.577  6.725E+00
  305.635  4.525E+00
  312.169  2.866E+01
  312.712  3.511E+00
  312.733  1.153E+00
  313.313  6.121E+00
  315.180  2.744E+00
  316.723  7.461E+00
  317.511  3.989E+01
  326.803  9.691E-01
  328.235  6.513E+00
  334.481  1.540E-02
  337.528  5.744E+00
  338.209  5.721E+00
  393.813  5.771E+00
  399.254  2.897E+00
