 Total Production Rate:
                1.059E+04  1.050E+04  7.811E+03  2.690E+03  9.291E+01  7.830E+01  1.291E+01  1.446E+00  2.048E-01  4.971E-02  5.603E-03  0.000E+00

 Phot Eng [eV]      Total    O_Total         O6         O7    S_Total         S8         S9        S10        S11        S12        S13        S14
    100.00      1.037E-06  1.031E-06  0.000E+00  1.031E-06  6.030E-09  6.028E-09  6.999E-15  3.061E-14  1.086E-20  0.000E+00  1.631E-12  0.000E+00
    101.00      1.348E-06  1.340E-06  0.000E+00  1.340E-06  8.183E-09  8.181E-09  1.013E-14  4.004E-14  1.648E-20  0.000E+00  2.095E-12  0.000E+00
    102.00      1.747E-06  1.736E-06  0.000E+00  1.736E-06  1.108E-08  1.107E-08  1.463E-14  5.226E-14  3.870E-20  0.000E+00  2.684E-12  0.000E+00
    103.00      2.259E-06  2.244E-06  0.000E+00  2.244E-06  1.496E-08  1.495E-08  2.108E-14  6.804E-14  6.908E-20  0.000E+00  3.431E-12  0.000E+00
    104.00      2.914E-06  2.894E-06  0.000E+00  2.894E-06  2.015E-08  2.014E-08  3.029E-14  8.839E-14  1.171E-19  0.000E+00  4.374E-12  0.000E+00
    105.00      3.749E-06  3.722E-06  0.000E+00  3.722E-06  2.707E-08  2.707E-08  4.342E-14  1.146E-13  1.745E-19  0.000E+00  5.563E-12  0.000E+00
    106.00      4.812E-06  4.776E-06  0.000E+00  4.776E-06  3.629E-08  3.628E-08  6.210E-14  1.481E-13  2.721E-19  0.000E+00  7.058E-12  0.000E+00
    107.00      6.161E-06  6.112E-06  0.000E+00  6.112E-06  4.852E-08  4.851E-08  8.859E-14  1.911E-13  4.027E-19  0.000E+00  8.934E-12  0.000E+00
    108.00      7.868E-06  7.804E-06  0.000E+00  7.804E-06  6.471E-08  6.470E-08  1.261E-13  2.461E-13  6.052E-19  0.000E+00  1.128E-11  0.000E+00
    109.00      1.002E-05  9.938E-06  0.000E+00  9.938E-06  8.609E-08  8.608E-08  1.790E-13  3.160E-13  8.912E-19  0.000E+00  1.421E-11  0.000E+00
    110.00      1.274E-05  1.263E-05  0.000E+00  1.263E-05  1.143E-07  1.142E-07  2.535E-13  4.051E-13  1.309E-18  0.000E+00  1.785E-11  0.000E+00
    111.00      1.615E-05  1.600E-05  0.000E+00  1.600E-05  1.513E-07  1.512E-07  3.582E-13  5.180E-13  1.920E-18  0.000E+00  2.238E-11  0.000E+00
    112.00      2.042E-05  2.022E-05  0.000E+00  2.022E-05  1.998E-07  1.997E-07  5.049E-13  6.610E-13  2.808E-18  0.000E+00  2.799E-11  0.000E+00
    113.00      2.577E-05  2.550E-05  0.000E+00  2.550E-05  2.632E-07  2.632E-07  7.099E-13  8.417E-13  4.097E-18  0.000E+00  3.492E-11  0.000E+00
    114.00      3.242E-05  3.208E-05  0.000E+00  3.208E-05  3.459E-07  3.458E-07  9.958E-13  1.069E-12  5.979E-18  0.000E+00  4.346E-11  0.000E+00
    115.00      4.070E-05  4.025E-05  0.000E+00  4.025E-05  4.534E-07  4.533E-07  1.393E-12  1.356E-12  8.685E-18  0.000E+00  5.395E-11  0.000E+00
    116.00      5.097E-05  5.038E-05  0.000E+00  5.038E-05  5.929E-07  5.928E-07  1.945E-12  1.715E-12  1.259E-17  0.000E+00  6.683E-11  0.000E+00
    117.00      6.367E-05  6.290E-05  0.000E+00  6.290E-05  7.734E-07  7.733E-07  2.709E-12  2.166E-12  1.820E-17  0.000E+00  8.259E-11  0.000E+00
    118.00      7.934E-05  7.833E-05  0.000E+00  7.833E-05  1.006E-06  1.006E-06  3.763E-12  2.729E-12  2.625E-17  0.000E+00  1.018E-10  0.000E+00
    119.00      9.862E-05  9.731E-05  0.000E+00  9.731E-05  1.306E-06  1.306E-06  5.215E-12  3.432E-12  3.778E-17  0.000E+00  1.252E-10  0.000E+00
    120.00      1.223E-04  1.206E-04  0.000E+00  1.206E-04  1.692E-06  1.691E-06  7.211E-12  4.307E-12  5.425E-17  0.000E+00  1.536E-10  0.000E+00
    121.00      1.513E-04  1.491E-04  0.000E+00  1.491E-04  2.185E-06  2.185E-06  9.946E-12  5.394E-12  7.772E-17  0.000E+00  1.881E-10  0.000E+00
    122.00      1.867E-04  1.838E-04  0.000E+00  1.838E-04  2.815E-06  2.815E-06  1.368E-11  6.743E-12  1.111E-16  0.000E+00  2.297E-10  0.000E+00
    123.00      2.298E-04  2.261E-04  0.000E+00  2.261E-04  3.618E-06  3.618E-06  1.878E-11  8.413E-12  1.584E-16  0.000E+00  2.799E-10  0.000E+00
    124.00      2.821E-04  2.775E-04  0.000E+00  2.775E-04  4.639E-06  4.639E-06  2.572E-11  1.048E-11  2.253E-16  0.000E+00  3.403E-10  0.000E+00
    125.00      3.456E-04  3.396E-04  0.000E+00  3.396E-04  5.933E-06  5.933E-06  3.514E-11  1.302E-11  3.197E-16  0.000E+00  4.127E-10  0.000E+00
    126.00      4.223E-04  4.147E-04  0.000E+00  4.147E-04  7.570E-06  7.569E-06  4.789E-11  1.616E-11  4.526E-16  0.000E+00  4.994E-10  0.000E+00
    127.00      5.147E-04  5.051E-04  0.000E+00  5.051E-04  9.634E-06  9.633E-06  6.512E-11  2.001E-11  6.394E-16  0.000E+00  6.029E-10  0.000E+00
    128.00      6.258E-04  6.136E-04  0.000E+00  6.136E-04  1.223E-05  1.223E-05  8.833E-11  2.474E-11  9.010E-16  0.000E+00  7.263E-10  0.000E+00
    129.00      7.591E-04  7.437E-04  0.000E+00  7.437E-04  1.549E-05  1.549E-05  1.195E-10  3.054E-11  1.267E-15  0.000E+00  8.729E-10  0.000E+00
