 Total Production Rate:
                2.280E+06  2.257E+06  1.738E+06  5.186E+05  2.374E+04  2.023E+04  3.121E+03  3.347E+02  4.568E+01  1.098E+01  1.189E+00  0.000E+00

 Phot Eng [eV]      Total    O_Total         O6         O7    S_Total         S8         S9        S10        S11        S12        S13        S14
    100.00      2.095E-04  2.080E-04  0.000E+00  2.080E-04  1.561E-06  1.561E-06  1.696E-12  7.140E-12  5.638E-18  0.000E+00  3.483E-10  0.000E+00
    101.00      2.723E-04  2.702E-04  0.000E+00  2.702E-04  2.118E-06  2.118E-06  2.455E-12  9.339E-12  8.468E-18  0.000E+00  4.473E-10  0.000E+00
    102.00      3.530E-04  3.501E-04  0.000E+00  3.501E-04  2.867E-06  2.867E-06  3.546E-12  1.219E-11  1.267E-17  0.000E+00  5.731E-10  0.000E+00
    103.00      4.564E-04  4.526E-04  0.000E+00  4.526E-04  3.872E-06  3.871E-06  5.108E-12  1.587E-11  1.892E-17  0.000E+00  7.325E-10  0.000E+00
    104.00      5.888E-04  5.835E-04  0.000E+00  5.835E-04  5.215E-06  5.214E-06  7.340E-12  2.061E-11  2.818E-17  0.000E+00  9.339E-10  0.000E+00
    105.00      7.576E-04  7.506E-04  0.000E+00  7.506E-04  7.008E-06  7.006E-06  1.052E-11  2.672E-11  4.188E-17  0.000E+00  1.188E-09  0.000E+00
    106.00      9.724E-04  9.630E-04  0.000E+00  9.630E-04  9.393E-06  9.391E-06  1.505E-11  3.455E-11  6.210E-17  0.000E+00  1.507E-09  0.000E+00
    107.00      1.245E-03  1.233E-03  0.000E+00  1.233E-03  1.256E-05  1.256E-05  2.147E-11  4.457E-11  9.187E-17  0.000E+00  1.907E-09  0.000E+00
    108.00      1.590E-03  1.574E-03  0.000E+00  1.574E-03  1.675E-05  1.675E-05  3.055E-11  5.738E-11  1.356E-16  0.000E+00  2.408E-09  0.000E+00
    109.00      2.026E-03  2.004E-03  0.000E+00  2.004E-03  2.229E-05  2.228E-05  4.338E-11  7.370E-11  1.997E-16  0.000E+00  3.033E-09  0.000E+00
    110.00      2.575E-03  2.546E-03  0.000E+00  2.546E-03  2.958E-05  2.957E-05  6.144E-11  9.446E-11  2.934E-16  0.000E+00  3.812E-09  0.000E+00
    111.00      3.265E-03  3.226E-03  0.000E+00  3.226E-03  3.916E-05  3.915E-05  8.680E-11  1.208E-10  4.302E-16  0.000E+00  4.778E-09  0.000E+00
    112.00      4.130E-03  4.078E-03  0.000E+00  4.078E-03  5.171E-05  5.171E-05  1.223E-10  1.541E-10  6.292E-16  0.000E+00  5.975E-09  0.000E+00
    113.00      5.210E-03  5.142E-03  0.000E+00  5.142E-03  6.813E-05  6.812E-05  1.720E-10  1.963E-10  9.183E-16  0.000E+00  7.454E-09  0.000E+00
    114.00      6.558E-03  6.468E-03  0.000E+00  6.468E-03  8.953E-05  8.952E-05  2.413E-10  2.494E-10  1.337E-15  0.000E+00  9.277E-09  0.000E+00
    115.00      8.233E-03  8.116E-03  0.000E+00  8.116E-03  1.174E-04  1.174E-04  3.377E-10  3.162E-10  1.942E-15  0.000E+00  1.152E-08  0.000E+00
    116.00      1.031E-02  1.016E-02  0.000E+00  1.016E-02  1.535E-04  1.535E-04  4.714E-10  4.000E-10  2.814E-15  0.000E+00  1.427E-08  0.000E+00
    117.00      1.288E-02  1.268E-02  0.000E+00  1.268E-02  2.002E-04  2.002E-04  6.564E-10  5.050E-10  4.069E-15  0.000E+00  1.763E-08  0.000E+00
    118.00      1.606E-02  1.579E-02  0.000E+00  1.579E-02  2.605E-04  2.605E-04  9.119E-10  6.363E-10  5.870E-15  0.000E+00  2.174E-08  0.000E+00
    119.00      1.996E-02  1.962E-02  0.000E+00  1.962E-02  3.381E-04  3.381E-04  1.264E-09  8.001E-10  8.448E-15  0.000E+00  2.673E-08  0.000E+00
    120.00      2.475E-02  2.432E-02  0.000E+00  2.432E-02  4.378E-04  4.378E-04  1.747E-09  1.004E-09  1.213E-14  0.000E+00  3.280E-08  0.000E+00
    121.00      3.063E-02  3.006E-02  0.000E+00  3.006E-02  5.655E-04  5.655E-04  2.410E-09  1.258E-09  1.738E-14  0.000E+00  4.015E-08  0.000E+00
    122.00      3.780E-02  3.707E-02  0.000E+00  3.707E-02  7.287E-04  7.286E-04  3.316E-09  1.572E-09  2.483E-14  0.000E+00  4.904E-08  0.000E+00
    123.00      4.653E-02  4.560E-02  0.000E+00  4.560E-02  9.366E-04  9.365E-04  4.552E-09  1.961E-09  3.541E-14  0.000E+00  5.975E-08  0.000E+00
    124.00      5.715E-02  5.595E-02  0.000E+00  5.595E-02  1.201E-03  1.201E-03  6.234E-09  2.442E-09  5.037E-14  0.000E+00  7.264E-08  0.000E+00
    125.00      7.002E-02  6.848E-02  0.000E+00  6.848E-02  1.536E-03  1.536E-03  8.516E-09  3.036E-09  7.148E-14  0.000E+00  8.810E-08  0.000E+00
