 Total Production Rate:
                8.712E+03  8.670E+03  7.088E+03  1.582E+03  4.214E+01  3.699E+01  4.509E+00  5.365E-01  8.330E-02  1.095E-02  6.964E-03  0.000E+00

 Phot Eng [eV]      Total    O_Total         O6         O7    S_Total         S8         S9        S10        S11        S12        S13        S14
    100.00      3.271E-09  0.000E+00  0.000E+00  0.000E+00  3.271E-09  3.271E-09  9.482E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    101.00      4.427E-09  0.000E+00  0.000E+00  0.000E+00  4.427E-09  4.427E-09  1.444E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    102.00      5.978E-09  0.000E+00  0.000E+00  0.000E+00  5.978E-09  5.978E-09  2.194E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    103.00      8.053E-09  0.000E+00  0.000E+00  0.000E+00  8.053E-09  8.053E-09  3.325E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    104.00      1.082E-08  0.000E+00  0.000E+00  0.000E+00  1.082E-08  1.082E-08  5.026E-17  1.487E-20  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    105.00      1.450E-08  0.000E+00  0.000E+00  0.000E+00  1.450E-08  1.450E-08  7.580E-17  2.320E-20  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    106.00      1.939E-08  0.000E+00  0.000E+00  0.000E+00  1.939E-08  1.939E-08  1.140E-16  3.611E-20  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    107.00      2.587E-08  0.000E+00  0.000E+00  0.000E+00  2.587E-08  2.587E-08  1.711E-16  5.605E-20  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    108.00      3.442E-08  0.000E+00  0.000E+00  0.000E+00  3.442E-08  3.442E-08  2.561E-16  8.680E-20  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    109.00      4.568E-08  0.000E+00  0.000E+00  0.000E+00  4.568E-08  4.568E-08  3.824E-16  1.495E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00
