203.976		0.0358204
203.976		0.0035684
203.976		0.0051192
206.83		0.0036384
206.83		0.002217
206.83		0.0266678
208.871		0.0018637
208.871		0.0027763
208.871		0.0204592
652.723		2.47014
773.598		0.656434
815.904		0.274857
835.486		0.138007
846.123		0.0829386
852.536		0.0530491
856.699		0.0351408
859.553		0.024943
861.595		0.0190154
