                                SS           DS         SPEX         DPEX          Sum
 NEG         28741834            0            0            0            0     28741834
 SI          20861064     33870226      7060411     18859843      8302563     88954107
 DI            624921      7154541      3295567      4453764      3559736     19088529
 TI           2027743      3955820      2125965      4126560      2907511     15143599
 SC          38009556      8490277      1618683     10696625      4266309     63081450
 DC           1314261       816033       275285      1053427       368703      3827709
 DCAI         1485764       524898       185424       617263       250776      3064125
 TEX         10835183     23748655      4991550     13922502      6315073     59812963
 --------------------------------------------------------------------------------------
 Sum        103900326     78560450     19552885     53729984     25970671
 
                                SS           DS         SPEX         DPEX          Sum
 NEG            10.20         0.00         0.00         0.00         0.00        10.20
 SI              7.41        12.02         2.51         6.69         2.95        31.58
 DI              0.22         2.54         1.17         1.58         1.26         6.78
 TI              0.72         1.40         0.75         1.46         1.03         5.38
 SC             13.49         3.01         0.57         3.80         1.51        22.39
 DC              0.47         0.29         0.10         0.37         0.13         1.36
 DCAI            0.53         0.19         0.07         0.22         0.09         1.09
 TEX             3.85         8.43         1.77         4.94         2.24        21.23
 --------------------------------------------------------------------------------------
 Sum            36.88        27.89         6.94        19.07         9.22
