  282.425  1.382E-01
  287.352  1.350E-01
  288.678  1.351E-01
  295.376  2.544E-02
  296.407  2.546E-02
  298.802  2.550E-02
  312.169  3.670E-03
  312.712  3.671E-03
  312.733  3.671E-03
  313.313  3.673E-03
  315.180  3.676E-03
  316.723  3.679E-03
  317.511  3.680E-03
