 Total Production Rate:
                1.924E+06  1.913E+06  1.621E+06  2.928E+05  1.080E+04  9.576E+03  1.083E+03  1.232E+02  1.861E+01  2.370E+00  1.458E+00  0.000E+00

 Phot Eng [eV]      Total    O_Total         O6         O7    S_Total         S8         S9        S10        S11        S12        S13        S14
    100.00      8.516E-07  0.000E+00  0.000E+00  0.000E+00  8.516E-07  8.516E-07  2.281E-15  6.514E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    101.00      1.153E-06  0.000E+00  0.000E+00  0.000E+00  1.153E-06  1.153E-06  3.474E-15  1.028E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    102.00      1.557E-06  0.000E+00  0.000E+00  0.000E+00  1.557E-06  1.557E-06  5.278E-15  1.620E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    103.00      2.097E-06  0.000E+00  0.000E+00  0.000E+00  2.097E-06  2.097E-06  7.999E-15  2.544E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    104.00      2.817E-06  0.000E+00  0.000E+00  0.000E+00  2.817E-06  2.817E-06  1.209E-14  3.987E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    105.00      3.776E-06  0.000E+00  0.000E+00  0.000E+00  3.776E-06  3.776E-06  1.823E-14  6.233E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    106.00      5.049E-06  0.000E+00  0.000E+00  0.000E+00  5.049E-06  5.049E-06  2.743E-14  9.720E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    107.00      6.735E-06  0.000E+00  0.000E+00  0.000E+00  6.735E-06  6.735E-06  4.116E-14  1.512E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    108.00      8.961E-06  0.000E+00  0.000E+00  0.000E+00  8.961E-06  8.961E-06  6.161E-14  2.347E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    109.00      1.189E-05  0.000E+00  0.000E+00  0.000E+00  1.189E-05  1.189E-05  9.199E-14  3.634E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    110.00      1.575E-05  0.000E+00  0.000E+00  0.000E+00  1.575E-05  1.575E-05  1.370E-13  5.611E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    111.00      2.080E-05  0.000E+00  0.000E+00  0.000E+00  2.080E-05  2.080E-05  2.036E-13  8.642E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    112.00      2.740E-05  0.000E+00  0.000E+00  0.000E+00  2.740E-05  2.740E-05  3.017E-13  1.328E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    113.00      3.601E-05  0.000E+00  0.000E+00  0.000E+00  3.601E-05  3.601E-05  4.461E-13  2.035E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    114.00      4.720E-05  0.000E+00  0.000E+00  0.000E+00  4.720E-05  4.720E-05  6.579E-13  3.111E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    115.00      6.173E-05  0.000E+00  0.000E+00  0.000E+00  6.173E-05  6.173E-05  9.680E-13  4.745E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    116.00      8.053E-05  0.000E+00  0.000E+00  0.000E+00  8.053E-05  8.053E-05  1.421E-12  7.218E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    117.00      1.048E-04  0.000E+00  0.000E+00  0.000E+00  1.048E-04  1.048E-04  2.080E-12  1.095E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    118.00      1.360E-04  0.000E+00  0.000E+00  0.000E+00  1.360E-04  1.360E-04  3.037E-12  1.658E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    119.00      1.762E-04  0.000E+00  0.000E+00  0.000E+00  1.762E-04  1.762E-04  4.424E-12  2.504E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    120.00      2.276E-04  0.000E+00  0.000E+00  0.000E+00  2.276E-04  2.276E-04  6.429E-12  3.771E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    121.00      2.933E-04  0.000E+00  0.000E+00  0.000E+00  2.933E-04  2.933E-04  9.320E-12  5.667E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    122.00      3.770E-04  0.000E+00  0.000E+00  0.000E+00  3.770E-04  3.770E-04  1.348E-11  8.494E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    123.00      4.834E-04  0.000E+00  0.000E+00  0.000E+00  4.834E-04  4.834E-04  1.944E-11  1.270E-14  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    124.00      6.184E-04  0.000E+00  0.000E+00  0.000E+00  6.184E-04  6.184E-04  2.797E-11  1.894E-14  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    125.00      7.891E-04  0.000E+00  0.000E+00  0.000E+00  7.891E-04  7.891E-04  4.015E-11  2.818E-14  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    126.00      1.004E-03  0.000E+00  0.000E+00  0.000E+00  1.004E-03  1.004E-03  5.749E-11  4.182E-14  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    127.00      1.275E-03  0.000E+00  0.000E+00  0.000E+00  1.275E-03  1.275E-03  8.212E-11  6.192E-14  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    128.00      1.616E-03  0.000E+00  0.000E+00  0.000E+00  1.616E-03  1.616E-03  1.170E-10  9.144E-14  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    129.00      2.042E-03  0.000E+00  0.000E+00  0.000E+00  2.042E-03  2.042E-03  1.663E-10  1.347E-13  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    130.00      2.573E-03  0.000E+00  0.000E+00  0.000E+00  2.573E-03  2.573E-03  2.358E-10  1.980E-13  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    131.00      3.236E-03  0.000E+00  0.000E+00  0.000E+00  3.236E-03  3.236E-03  3.335E-10  2.902E-13  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    132.00      4.059E-03  0.000E+00  0.000E+00  0.000E+00  4.059E-03  4.059E-03  4.705E-10  4.243E-13  1.035E-20  0.000E+00  0.000E+00  0.000E+00
    133.00      5.079E-03  0.000E+00  0.000E+00  0.000E+00  5.079E-03  5.079E-03  6.622E-10  6.190E-13  1.650E-20  0.000E+00  0.000E+00  0.000E+00
    134.00      6.339E-03  0.000E+00  0.000E+00  0.000E+00  6.339E-03  6.339E-03  9.297E-10  9.006E-13  2.625E-20  0.000E+00  0.000E+00  0.000E+00
    135.00      7.893E-03  0.000E+00  0.000E+00  0.000E+00  7.893E-03  7.893E-03  1.302E-09  1.307E-12  4.164E-20  0.000E+00  0.000E+00  0.000E+00
    136.00      9.805E-03  0.000E+00  0.000E+00  0.000E+00  9.805E-03  9.805E-03  1.819E-09  1.893E-12  6.590E-20  0.000E+00  0.000E+00  0.000E+00
    137.00      1.215E-02  0.000E+00  0.000E+00  0.000E+00  1.215E-02  1.215E-02  2.535E-09  2.734E-12  1.174E-19  0.000E+00  0.000E+00  0.000E+00
    138.00      1.502E-02  0.000E+00  0.000E+00  0.000E+00  1.502E-02  1.502E-02  3.525E-09  3.939E-12  1.851E-19  0.000E+00  0.000E+00  0.000E+00
    139.00      1.852E-02  0.000E+00  0.000E+00  0.000E+00  1.852E-02  1.852E-02  4.889E-09  5.661E-12  2.911E-19  0.000E+00  0.000E+00  0.000E+00
    140.00      2.278E-02  0.000E+00  0.000E+00  0.000E+00  2.278E-02  2.278E-02  6.763E-09  8.117E-12  4.568E-19  0.000E+00  0.000E+00  0.000E+00
    141.00      2.795E-02  0.000E+00  0.000E+00  0.000E+00  2.795E-02  2.795E-02  9.334E-09  1.161E-11  7.148E-19  0.000E+00  0.000E+00  0.000E+00
    142.00      3.421E-02  0.000E+00  0.000E+00  0.000E+00  3.421E-02  3.421E-02  1.285E-08  1.656E-11  1.126E-18  0.000E+00  0.000E+00  0.000E+00
    143.00      4.178E-02  0.000E+00  0.000E+00  0.000E+00  4.178E-02  4.178E-02  1.765E-08  2.357E-11  1.755E-18  0.000E+00  0.000E+00  0.000E+00
    144.00      5.089E-02  0.000E+00  0.000E+00  0.000E+00  5.089E-02  5.089E-02  2.418E-08  3.346E-11  2.726E-18  0.000E+00  0.000E+00  0.000E+00
    145.00      6.184E-02  0.000E+00  0.000E+00  0.000E+00  6.184E-02  6.184E-02  3.304E-08  4.738E-11  4.225E-18  0.000E+00  0.000E+00  0.000E+00
    146.00      7.496E-02  0.000E+00  0.000E+00  0.000E+00  7.496E-02  7.496E-02  4.504E-08  6.693E-11  6.531E-18  0.000E+00  0.000E+00  0.000E+00
    147.00      9.064E-02  0.000E+00  0.000E+00  0.000E+00  9.064E-02  9.064E-02  6.126E-08  9.432E-11  1.007E-17  0.000E+00  0.000E+00  0.000E+00
    148.00      1.093E-01  0.000E+00  0.000E+00  0.000E+00  1.093E-01  1.093E-01  8.311E-08  1.326E-10  1.549E-17  0.000E+00  0.000E+00  0.000E+00
    149.00      1.316E-01  0.000E+00  0.000E+00  0.000E+00  1.316E-01  1.316E-01  1.125E-07  1.859E-10  2.378E-17  0.000E+00  0.000E+00  0.000E+00
    150.00      1.580E-01  0.000E+00  0.000E+00  0.000E+00  1.580E-01  1.580E-01  1.518E-07  2.601E-10  3.640E-17  0.000E+00  0.000E+00  0.000E+00
