                                SS           DS         SPEX         DPEX          Sum
 NEG         28942678            0            0            0            0     28942678
 SI        1138980590     52187183     11551548     38964641     14297987   1255981949
 DI         184942366     20158097      7602698     18960662      8909392    240573215
 TI          22969524      9958916      4509007     10603158      5829537     53870142
 SC          56316819     10717860      2200977     13246993      5101494     87584143
 DC           1683487      1257351       512726      1515129       658758      5627451
 DCAI         3604541      1144449       382537      1294021       507936      6933484
 TEX        485060915     27683608      5969388     18480158      7635124    544829193
 --------------------------------------------------------------------------------------
 Sum       1922500920    123107464     32728881    103064762     42940228
 
                                SS           DS         SPEX         DPEX          Sum
 NEG             1.30         0.00         0.00         0.00         0.00         1.30
 SI             51.21         2.35         0.52         1.75         0.64        56.46
 DI              8.31         0.91         0.34         0.85         0.40        10.82
 TI              1.03         0.45         0.20         0.48         0.26         2.42
 SC              2.53         0.48         0.10         0.60         0.23         3.94
 DC              0.08         0.06         0.02         0.07         0.03         0.25
 DCAI            0.16         0.05         0.02         0.06         0.02         0.31
 TEX            21.81         1.24         0.27         0.83         0.34        24.49
 --------------------------------------------------------------------------------------
 Sum            86.43         5.53         1.47         4.63         1.93
