 Total Production Rate:
                1.856E+06  1.847E+06  1.560E+06  2.869E+05  9.755E+03  8.598E+03  1.020E+03  1.157E+02  1.782E+01  2.316E+00  1.416E+00  0.000E+00

 Phot Eng [eV]      Total    O_Total         O6         O7    S_Total         S8         S9        S10        S11        S12        S13        S14
    100.00      7.548E-07  0.000E+00  0.000E+00  0.000E+00  7.548E-07  7.548E-07  2.147E-15  6.192E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    101.00      1.022E-06  0.000E+00  0.000E+00  0.000E+00  1.022E-06  1.022E-06  3.270E-15  9.775E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    102.00      1.380E-06  0.000E+00  0.000E+00  0.000E+00  1.380E-06  1.380E-06  4.967E-15  1.539E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    103.00      1.859E-06  0.000E+00  0.000E+00  0.000E+00  1.859E-06  1.859E-06  7.528E-15  2.418E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    104.00      2.497E-06  0.000E+00  0.000E+00  0.000E+00  2.497E-06  2.497E-06  1.138E-14  3.790E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    105.00      3.347E-06  0.000E+00  0.000E+00  0.000E+00  3.347E-06  3.347E-06  1.716E-14  5.924E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    106.00      4.476E-06  0.000E+00  0.000E+00  0.000E+00  4.476E-06  4.476E-06  2.581E-14  9.237E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    107.00      5.970E-06  0.000E+00  0.000E+00  0.000E+00  5.970E-06  5.970E-06  3.874E-14  1.437E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    108.00      7.943E-06  0.000E+00  0.000E+00  0.000E+00  7.943E-06  7.943E-06  5.798E-14  2.230E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    109.00      1.054E-05  0.000E+00  0.000E+00  0.000E+00  1.054E-05  1.054E-05  8.658E-14  3.452E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    110.00      1.396E-05  0.000E+00  0.000E+00  0.000E+00  1.396E-05  1.396E-05  1.290E-13  5.331E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    111.00      1.844E-05  0.000E+00  0.000E+00  0.000E+00  1.844E-05  1.844E-05  1.916E-13  8.211E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    112.00      2.429E-05  0.000E+00  0.000E+00  0.000E+00  2.429E-05  2.429E-05  2.840E-13  1.262E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    113.00      3.192E-05  0.000E+00  0.000E+00  0.000E+00  3.192E-05  3.192E-05  4.199E-13  1.933E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    114.00      4.185E-05  0.000E+00  0.000E+00  0.000E+00  4.185E-05  4.185E-05  6.193E-13  2.956E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    115.00      5.473E-05  0.000E+00  0.000E+00  0.000E+00  5.473E-05  5.473E-05  9.111E-13  4.507E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    116.00      7.140E-05  0.000E+00  0.000E+00  0.000E+00  7.140E-05  7.140E-05  1.337E-12  6.856E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
