 Total Production Rate:
                1.057E+04  1.047E+04  7.788E+03  2.686E+03  9.263E+01  7.807E+01  1.286E+01  1.438E+00  2.041E-01  4.955E-02  5.591E-03  0.000E+00

 Phot Eng [eV]      Total    O_Total         O6         O7    S_Total         S8         S9        S10        S11        S12        S13        S14
    100.00      1.045E-06  1.039E-06  0.000E+00  1.039E-06  6.015E-09  6.013E-09  6.983E-15  3.052E-14  1.084E-20  0.000E+00  1.626E-12  0.000E+00
    101.00      1.358E-06  1.350E-06  0.000E+00  1.350E-06  8.162E-09  8.160E-09  1.011E-14  3.992E-14  1.644E-20  0.000E+00  2.088E-12  0.000E+00
    102.00      1.761E-06  1.750E-06  0.000E+00  1.750E-06  1.105E-08  1.105E-08  1.460E-14  5.209E-14  3.862E-20  0.000E+00  2.675E-12  0.000E+00
    103.00      2.277E-06  2.262E-06  0.000E+00  2.262E-06  1.492E-08  1.492E-08  2.103E-14  6.782E-14  6.893E-20  0.000E+00  3.419E-12  0.000E+00
    104.00      2.937E-06  2.916E-06  0.000E+00  2.916E-06  2.010E-08  2.009E-08  3.022E-14  8.811E-14  1.169E-19  0.000E+00  4.359E-12  0.000E+00
    105.00      3.778E-06  3.751E-06  0.000E+00  3.751E-06  2.700E-08  2.700E-08  4.332E-14  1.142E-13  1.742E-19  0.000E+00  5.544E-12  0.000E+00
    106.00      4.849E-06  4.813E-06  0.000E+00  4.813E-06  3.620E-08  3.619E-08  6.195E-14  1.477E-13  2.716E-19  0.000E+00  7.034E-12  0.000E+00
    107.00      6.208E-06  6.160E-06  0.000E+00  6.160E-06  4.839E-08  4.839E-08  8.838E-14  1.905E-13  4.019E-19  0.000E+00  8.903E-12  0.000E+00
    108.00      7.929E-06  7.864E-06  0.000E+00  7.864E-06  6.455E-08  6.454E-08  1.258E-13  2.453E-13  6.039E-19  0.000E+00  1.124E-11  0.000E+00
    109.00      1.010E-05  1.002E-05  0.000E+00  1.002E-05  8.588E-08  8.586E-08  1.786E-13  3.150E-13  8.894E-19  0.000E+00  1.416E-11  0.000E+00
    110.00      1.284E-05  1.272E-05  0.000E+00  1.272E-05  1.140E-07  1.140E-07  2.529E-13  4.038E-13  1.307E-18  0.000E+00  1.779E-11  0.000E+00
    111.00      1.627E-05  1.612E-05  0.000E+00  1.612E-05  1.509E-07  1.509E-07  3.573E-13  5.164E-13  1.916E-18  0.000E+00  2.230E-11  0.000E+00
    112.00      2.058E-05  2.038E-05  0.000E+00  2.038E-05  1.993E-07  1.993E-07  5.037E-13  6.589E-13  2.802E-18  0.000E+00  2.789E-11  0.000E+00
    113.00      2.596E-05  2.570E-05  0.000E+00  2.570E-05  2.625E-07  2.625E-07  7.082E-13  8.390E-13  4.088E-18  0.000E+00  3.480E-11  0.000E+00
    114.00      3.267E-05  3.233E-05  0.000E+00  3.233E-05  3.450E-07  3.450E-07  9.934E-13  1.066E-12  5.967E-18  0.000E+00  4.331E-11  0.000E+00
    115.00      4.101E-05  4.056E-05  0.000E+00  4.056E-05  4.523E-07  4.522E-07  1.390E-12  1.352E-12  8.667E-18  0.000E+00  5.377E-11  0.000E+00
    116.00      5.136E-05  5.077E-05  0.000E+00  5.077E-05  5.914E-07  5.914E-07  1.941E-12  1.710E-12  1.256E-17  0.000E+00  6.660E-11  0.000E+00
    117.00      6.416E-05  6.339E-05  0.000E+00  6.339E-05  7.715E-07  7.714E-07  2.702E-12  2.159E-12  1.816E-17  0.000E+00  8.230E-11  0.000E+00
    118.00      7.995E-05  7.894E-05  0.000E+00  7.894E-05  1.004E-06  1.004E-06  3.754E-12  2.721E-12  2.620E-17  0.000E+00  1.015E-10  0.000E+00
    119.00      9.938E-05  9.807E-05  0.000E+00  9.807E-05  1.303E-06  1.303E-06  5.203E-12  3.421E-12  3.771E-17  0.000E+00  1.248E-10  0.000E+00
    120.00      1.232E-04  1.215E-04  0.000E+00  1.215E-04  1.687E-06  1.687E-06  7.194E-12  4.293E-12  5.414E-17  0.000E+00  1.531E-10  0.000E+00
    121.00      1.524E-04  1.502E-04  0.000E+00  1.502E-04  2.179E-06  2.179E-06  9.922E-12  5.377E-12  7.755E-17  0.000E+00  1.874E-10  0.000E+00
    122.00      1.881E-04  1.853E-04  0.000E+00  1.853E-04  2.808E-06  2.808E-06  1.365E-11  6.722E-12  1.108E-16  0.000E+00  2.289E-10  0.000E+00
    123.00      2.315E-04  2.279E-04  0.000E+00  2.279E-04  3.609E-06  3.609E-06  1.874E-11  8.387E-12  1.580E-16  0.000E+00  2.789E-10  0.000E+00
    124.00      2.843E-04  2.796E-04  0.000E+00  2.796E-04  4.628E-06  4.627E-06  2.566E-11  1.044E-11  2.248E-16  0.000E+00  3.391E-10  0.000E+00
    125.00      3.482E-04  3.423E-04  0.000E+00  3.423E-04  5.918E-06  5.918E-06  3.506E-11  1.298E-11  3.190E-16  0.000E+00  4.113E-10  0.000E+00
    126.00      4.255E-04  4.179E-04  0.000E+00  4.179E-04  7.551E-06  7.550E-06  4.778E-11  1.611E-11  4.517E-16  0.000E+00  4.977E-10  0.000E+00
    127.00      5.186E-04  5.090E-04  0.000E+00  5.090E-04  9.610E-06  9.609E-06  6.496E-11  1.995E-11  6.380E-16  0.000E+00  6.009E-10  0.000E+00
    128.00      6.306E-04  6.184E-04  0.000E+00  6.184E-04  1.220E-05  1.220E-05  8.812E-11  2.467E-11  8.991E-16  0.000E+00  7.238E-10  0.000E+00
    129.00      7.649E-04  7.494E-04  0.000E+00  7.494E-04  1.545E-05  1.545E-05  1.192E-10  3.044E-11  1.264E-15  0.000E+00  8.699E-10  0.000E+00
    130.00      9.255E-04  9.060E-04  0.000E+00  9.060E-04  1.952E-05  1.952E-05  1.610E-10  3.751E-11  1.773E-15  0.000E+00  1.043E-09  0.000E+00
    131.00      1.117E-03  1.093E-03  0.000E+00  1.093E-03  2.460E-05  2.460E-05  2.168E-10  4.615E-11  2.481E-15  0.000E+00  1.248E-09  0.000E+00
    132.00      1.345E-03  1.314E-03  0.000E+00  1.314E-03  3.092E-05  3.092E-05  2.912E-10  5.668E-11  3.463E-15  0.000E+00  1.490E-09  0.000E+00
