                                SS           DS         SPEX         DPEX          Sum
 NEG         28849699            0            0            0            0     28849699
 SI         885130804     51574015     11479415     38312166     14202046   1000698446
 DI         137800328     19501261      7466827     18170996      8731218    191670630
 TI          21769555      9879288      4488711     10526928      5803011     52467493
 SC          55904920     10689526      2194170     13210556      5090158     87089330
 DC           1673515      1254458       509507      1511301       655503      5604284
 DCAI         3579145      1142587       379237      1290995       505474      6897438
 TEX        358460146     27530932      5942284     18342065      7606910    417882337
 --------------------------------------------------------------------------------------
 Sum       1493168112    121572067     32460151    101365007     42594320
 
                                SS           DS         SPEX         DPEX          Sum
 NEG             1.61         0.00         0.00         0.00         0.00         1.61
 SI             49.42         2.88         0.64         2.14         0.79        55.87
 DI              7.69         1.09         0.42         1.01         0.49        10.70
 TI              1.22         0.55         0.25         0.59         0.32         2.93
 SC              3.12         0.60         0.12         0.74         0.28         4.86
 DC              0.09         0.07         0.03         0.08         0.04         0.31
 DCAI            0.20         0.06         0.02         0.07         0.03         0.39
 TEX            20.01         1.54         0.33         1.02         0.42        23.33
 --------------------------------------------------------------------------------------
 Sum            83.36         6.79         1.81         5.66         2.38
