 Total Production Rate:
                1.062E+04  1.053E+04  7.834E+03  2.696E+03  9.389E+01  7.920E+01  1.298E+01  1.451E+00  2.052E-01  4.977E-02  5.609E-03  0.000E+00

 Phot Eng [eV]      Total    O_Total         O6         O7    S_Total         S8         S9        S10        S11        S12        S13        S14
    100.00      1.083E-06  1.076E-06  0.000E+00  1.076E-06  6.111E-09  6.109E-09  7.053E-15  3.094E-14  1.090E-20  0.000E+00  1.644E-12  0.000E+00
    101.00      1.407E-06  1.398E-06  0.000E+00  1.398E-06  8.292E-09  8.290E-09  1.021E-14  4.048E-14  1.654E-20  0.000E+00  2.111E-12  0.000E+00
    102.00      1.823E-06  1.812E-06  0.000E+00  1.812E-06  1.123E-08  1.122E-08  1.474E-14  5.282E-14  3.887E-20  0.000E+00  2.705E-12  0.000E+00
    103.00      2.358E-06  2.342E-06  0.000E+00  2.342E-06  1.516E-08  1.515E-08  2.124E-14  6.877E-14  6.937E-20  0.000E+00  3.457E-12  0.000E+00
    104.00      3.041E-06  3.020E-06  0.000E+00  3.020E-06  2.042E-08  2.041E-08  3.052E-14  8.934E-14  1.176E-19  0.000E+00  4.407E-12  0.000E+00
    105.00      3.912E-06  3.885E-06  0.000E+00  3.885E-06  2.743E-08  2.743E-08  4.375E-14  1.158E-13  1.753E-19  0.000E+00  5.605E-12  0.000E+00
    106.00      5.021E-06  4.984E-06  0.000E+00  4.984E-06  3.677E-08  3.676E-08  6.257E-14  1.497E-13  2.733E-19  0.000E+00  7.112E-12  0.000E+00
    107.00      6.429E-06  6.379E-06  0.000E+00  6.379E-06  4.917E-08  4.916E-08  8.926E-14  1.932E-13  4.045E-19  0.000E+00  9.002E-12  0.000E+00
    108.00      8.210E-06  8.145E-06  0.000E+00  8.145E-06  6.557E-08  6.556E-08  1.270E-13  2.487E-13  6.078E-19  0.000E+00  1.137E-11  0.000E+00
    109.00      1.046E-05  1.037E-05  0.000E+00  1.037E-05  8.724E-08  8.723E-08  1.804E-13  3.194E-13  8.951E-19  0.000E+00  1.432E-11  0.000E+00
    110.00      1.329E-05  1.318E-05  0.000E+00  1.318E-05  1.158E-07  1.158E-07  2.555E-13  4.094E-13  1.315E-18  0.000E+00  1.799E-11  0.000E+00
    111.00      1.685E-05  1.670E-05  0.000E+00  1.670E-05  1.533E-07  1.533E-07  3.609E-13  5.235E-13  1.928E-18  0.000E+00  2.255E-11  0.000E+00
