 Total Production Rate:
                8.824E+03  8.780E+03  7.190E+03  1.590E+03  4.414E+01  3.887E+01  4.617E+00  5.462E-01  8.410E-02  1.100E-02  7.006E-03  0.000E+00

 Phot Eng [eV]      Total    O_Total         O6         O7    S_Total         S8         S9        S10        S11        S12        S13        S14
    100.00      3.462E-09  0.000E+00  0.000E+00  0.000E+00  3.462E-09  3.462E-09  9.729E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    101.00      4.687E-09  0.000E+00  0.000E+00  0.000E+00  4.687E-09  4.687E-09  1.482E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    102.00      6.329E-09  0.000E+00  0.000E+00  0.000E+00  6.329E-09  6.329E-09  2.251E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    103.00      8.525E-09  0.000E+00  0.000E+00  0.000E+00  8.525E-09  8.525E-09  3.412E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    104.00      1.145E-08  0.000E+00  0.000E+00  0.000E+00  1.145E-08  1.145E-08  5.157E-17  1.516E-20  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    105.00      1.535E-08  0.000E+00  0.000E+00  0.000E+00  1.535E-08  1.535E-08  7.777E-17  2.365E-20  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    106.00      2.053E-08  0.000E+00  0.000E+00  0.000E+00  2.053E-08  2.053E-08  1.170E-16  3.680E-20  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    107.00      2.738E-08  0.000E+00  0.000E+00  0.000E+00  2.738E-08  2.738E-08  1.756E-16  5.714E-20  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    108.00      3.643E-08  0.000E+00  0.000E+00  0.000E+00  3.643E-08  3.643E-08  2.628E-16  9.849E-20  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    109.00      4.835E-08  0.000E+00  0.000E+00  0.000E+00  4.835E-08  4.835E-08  3.924E-16  1.523E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    110.00      6.401E-08  0.000E+00  0.000E+00  0.000E+00  6.401E-08  6.401E-08  5.845E-16  2.486E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    111.00      8.454E-08  0.000E+00  0.000E+00  0.000E+00  8.454E-08  8.454E-08  8.684E-16  3.828E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    112.00      1.114E-07  0.000E+00  0.000E+00  0.000E+00  1.114E-07  1.114E-07  1.287E-15  5.881E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    113.00      1.464E-07  0.000E+00  0.000E+00  0.000E+00  1.464E-07  1.464E-07  1.903E-15  9.014E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    114.00      1.919E-07  0.000E+00  0.000E+00  0.000E+00  1.919E-07  1.919E-07  2.807E-15  1.378E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    115.00      2.510E-07  0.000E+00  0.000E+00  0.000E+00  2.510E-07  2.510E-07  4.129E-15  2.101E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    116.00      3.274E-07  0.000E+00  0.000E+00  0.000E+00  3.274E-07  3.274E-07  6.060E-15  3.197E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    117.00      4.261E-07  0.000E+00  0.000E+00  0.000E+00  4.261E-07  4.261E-07  8.871E-15  4.851E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    118.00      5.531E-07  0.000E+00  0.000E+00  0.000E+00  5.531E-07  5.531E-07  1.295E-14  7.343E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    119.00      7.162E-07  0.000E+00  0.000E+00  0.000E+00  7.162E-07  7.162E-07  1.887E-14  1.109E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    120.00      9.252E-07  0.000E+00  0.000E+00  0.000E+00  9.252E-07  9.252E-07  2.742E-14  1.671E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    121.00      1.192E-06  0.000E+00  0.000E+00  0.000E+00  1.192E-06  1.192E-06  3.975E-14  2.512E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    122.00      1.533E-06  0.000E+00  0.000E+00  0.000E+00  1.533E-06  1.533E-06  5.749E-14  3.765E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    123.00      1.965E-06  0.000E+00  0.000E+00  0.000E+00  1.965E-06  1.965E-06  8.292E-14  5.629E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    124.00      2.514E-06  0.000E+00  0.000E+00  0.000E+00  2.514E-06  2.514E-06  1.193E-13  8.397E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    125.00      3.208E-06  0.000E+00  0.000E+00  0.000E+00  3.208E-06  3.208E-06  1.713E-13  1.249E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    126.00      4.084E-06  0.000E+00  0.000E+00  0.000E+00  4.084E-06  4.084E-06  2.452E-13  1.854E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    127.00      5.185E-06  0.000E+00  0.000E+00  0.000E+00  5.185E-06  5.185E-06  3.503E-13  2.745E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    128.00      6.568E-06  0.000E+00  0.000E+00  0.000E+00  6.568E-06  6.568E-06  4.991E-13  4.054E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    129.00      8.299E-06  0.000E+00  0.000E+00  0.000E+00  8.299E-06  8.299E-06  7.094E-13  5.972E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    130.00      1.046E-05  0.000E+00  0.000E+00  0.000E+00  1.046E-05  1.046E-05  1.006E-12  8.776E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    131.00      1.315E-05  0.000E+00  0.000E+00  0.000E+00  1.315E-05  1.315E-05  1.423E-12  1.286E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    132.00      1.650E-05  0.000E+00  0.000E+00  0.000E+00  1.650E-05  1.650E-05  2.007E-12  1.881E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    133.00      2.065E-05  0.000E+00  0.000E+00  0.000E+00  2.065E-05  2.065E-05  2.825E-12  2.744E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    134.00      2.577E-05  0.000E+00  0.000E+00  0.000E+00  2.577E-05  2.577E-05  3.966E-12  3.993E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    135.00      3.209E-05  0.000E+00  0.000E+00  0.000E+00  3.209E-05  3.209E-05  5.554E-12  5.796E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    136.00      3.986E-05  0.000E+00  0.000E+00  0.000E+00  3.986E-05  3.986E-05  7.760E-12  8.392E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    137.00      4.939E-05  0.000E+00  0.000E+00  0.000E+00  4.939E-05  4.939E-05  1.081E-11  1.212E-14  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    138.00      6.105E-05  0.000E+00  0.000E+00  0.000E+00  6.105E-05  6.105E-05  1.504E-11  1.746E-14  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    139.00      7.528E-05  0.000E+00  0.000E+00  0.000E+00  7.528E-05  7.528E-05  2.085E-11  2.510E-14  0.000E+00  0.000E+00  0.000E+00  0.000E+00
